(42.6598863042246, -74.2850385846111),
(42.7621887085765, -117.087207316722),
(43.5294058726207, -111.683662744888),
(43.7735868399603, -109.491197866474),
(43.846887407303, -108.757032799021),
(43.882011763509, -108.389369403555),
(43.9161164703892, -108.021332639179),
(43.9491998112096, -107.652932992953),
(43.9812601151575, -107.284181016251),
(44.0122957579095, -106.915087323075),
(44.0712867982891, -106.175917546135),
(44.0992391846332, -105.805862987962),
(44.1520505252953, -105.064868765979),
(44.3683748876291, -100.971991021655),
(44.3817902718322, -100.598764090568),
(44.4331740888255, -98.7307284222553),
(44.4514313093668, -97.6088004046173),
(44.4602471548721, -96.4864237383106),
(44.4573083938417, -94.989764545455),
(44.4440857739409, -93.8675583383385),
(44.4300268607756, -93.1197318592927),
(44.4214252901139, -92.7459465936132),
(44.4117762329262, -92.3722620208339),
(44.376549526603, -91.2519274534224),
(44.3627161812816, -90.8787605334519),
(44.3478384512119, -90.5057516273351),
(44.3319171195891, -90.1329121201712),
(44.3149530232782, -89.7602533658632),
(44.2145240793081, -87.9000658337956),
(44.1913239345285, -87.528728026045),
(44.1155159784036, -86.4163138044661),
(44.0598175719336, -85.6761466894781),
(44.0000045621583, -84.9372348755279),
(43.9685588630076, -84.5682765913237),
(43.9360891467759, -84.1996642766012),
(43.3164264905285, -78.6367901920285),
(43.1151947322581, -77.1936697803907),
(43.0086741451934, -76.47534895729),
(42.953946233408, -76.1170300339163),
(42.8982432569339, -75.7592839139182),
(42.8415677654673, -75.4021193395355),
(42.7839223390575, -75.0455449588983),
(42.7253095873402, -74.6895693251105),
(41.9078784328556, -121.714872893114),
(41.9783745799363, -121.367093061784),
(42.4455780747922, -118.913521456767),
(43.2390825286817, -113.914586944761),
(43.520251879895, -111.739370433544),
(43.5636196510982, -111.37514677667),
(43.6059834455648, -111.010466884437),
(43.7653581102677, -109.547384155156),
(43.8389697816628, -108.813366427109),
(43.8742501642176, -108.445774360918),
(43.9417511799239, -107.709475871124),
(43.9739684119015, -107.340790463929),
(44.0051612694587, -106.971761732062),
(44.0353281682682, -106.602400340057),
(44.1457061627469, -105.12184350439),
(44.1707211833586, -104.750980797748),
(44.3167958157716, -102.148073751938),
(44.3491679748325, -101.402513931053),
(44.4425748191541, -93.9254313450446),
(44.4362318424689, -93.5514817010955),
(44.4204012089286, -92.8038214356772),
(44.38880026749, -91.6831015322117),
(44.3625028133267, -90.9366026433788),
(44.3320275776855, -90.1907286656248),
(44.2973809727848, -89.4455705795836),
(44.192564481506, -87.5863995245243),
(44.0900650559496, -86.1036290357204),
(44.032628158667, -85.3640078868709),
(43.9710818779753, -84.6256783341281),
(43.938771601239, -84.257024664987),
(43.3210676320718, -78.6900303624856),
(43.0677926218333, -76.8871452682708),
(43.0141867341064, -76.5281928904052),
(42.904043725601, -75.8119848368983),
(42.8475116632491, -75.4547467644444),
(42.7900093190594, -75.0980975743538),
(42.731539298013, -74.7420458328804),
(42.6117067891237, -74.0317684811323),
(42.488035540989, -73.3239813089201),
(41.9639368052937, -121.426346900568),
(42.1702969104445, -120.379240451345),
(42.2372062908243, -120.028842048656),
(43.5538132003964, -111.437548129122),
(43.6378789342965, -110.707921305601),
(43.8658294475658, -108.508852047012),
(43.9336804447171, -107.772705268887),
(43.9974418154607, -107.035135690777),
(44.0277848227559, -106.66584386839),
(44.0853877576104, -105.926299718893),
(44.1126447398126, -105.556068989387),
(44.138870182861, -105.185546980284),
(44.1640627366648, -104.814744625409),
(44.3113868961583, -102.212207069104),
(44.3441179833237, -101.46673554005),
(44.3853859781359, -100.347292764671),
(44.4332439989371, -98.4790222895414),
(44.439672500836, -98.1050917837267),
(44.4493833413321, -97.3570467291802),
(44.452665164108, -96.9829553307433),
(44.4503182606889, -94.7381730055919),
(44.3998537132282, -92.121214006276),
(44.3760095671618, -91.3744178167647),
(44.3625192810394, -91.0012282396061),
(44.347984449824, -90.6281929108327),
(44.3324058388293, -90.2553232228897),
(44.2794157847179, -89.1378214585204),
(44.2596707781541, -88.7657276174528),
(44.1942052233326, -87.6508233952585),
(44.0924236904744, -86.1679125934025),
(44.0643986505071, -85.7979060816909),
(44.0353445460477, -85.4282098070704),
(44.0052628617129, -85.0588345547219),
(43.9741551301761, -84.6897910523086),
(43.9420229316411, -84.3210899682117),
(43.9088678933005, -83.952741909794),
(43.3265604951624, -78.7498586409491),
(42.9108392470405, -75.8711965512529),
(42.7971267396395, -75.1571400157614),
(42.7388170732203, -74.8010014476175),
(42.6795419604044, -74.4454673584164),
(42.4816293430041, -118.684089968929),
(42.7837116578725, -116.910171889011),
(43.5863011912551, -111.138748602405),
(43.6687167145751, -110.408420239463),
(43.8214209631747, -108.942687440205),
(43.857059500643, -108.575256171799),
(43.8916793938502, -108.207446339988),
(43.9252789037532, -107.83926839532),
(43.9578563369154, -107.470732853471),
(44.0199384307364, -106.732631356521),
(44.0494399376553, -106.363086743233),
(44.0779130614337, -105.993227212915),
(44.1053563450071, -105.623063581273),
(44.1317683801541, -105.252606718714),
(44.1571478079854, -104.881867548521),
(44.1814933194161, -104.510857044998),
(44.3228629396418, -101.907117868689),
(44.3678315087102, -100.788275693357),
(44.3807322084602, -100.415017503925),
(44.4033962084792, -99.6681034933606),
(44.4218731077533, -98.9207358206087),
(44.4295401371777, -98.5469106321802),
(44.4535203116935, -96.3027083644502),
(44.4531196084939, -95.5544422550744),
(44.4485212563617, -94.8062313861963),
(44.4186692698623, -92.936554144866),
(44.3881842591808, -91.815792855743),
(44.3328974479437, -90.3233075711713),
(44.280477723271, -89.205740217398),
(44.2609225587529, -88.8336203730363),
(44.24032809101, -88.4617205728932),
(44.1960255912475, -87.7186258043126),
(44.0084032435736, -85.1263551220686),
(43.9774831854893, -84.7572633602688),
(43.9455384084484, -84.3885120456909),
(43.8075451737706, -82.9171226636032),
(43.0818246528694, -77.0158667261984),
(42.9191273864979, -75.9401754481769),
(42.8057898653937, -75.2259181856625),
(42.7476669922248, -74.8696767092965),
(42.4655558091428, -118.760357189627),
(43.4878078329707, -111.946081696872),
(43.5317445245225, -111.582160713595),
(43.6575302696065, -110.487666892557),
(43.7742369137554, -109.389286134737),
(43.8469716027764, -108.65500805619),
(43.91563345259, -107.919206865628),
(43.9484327198542, -107.550761231347),
(43.9802086571935, -107.181966302287),
(44.0406841472732, -106.443371126184),
(44.0693806210455, -106.073592311573),
(44.1236836894894, -105.333126239571),
(44.1492874960056, -104.962460750472),
(44.1738577077883, -104.591521558433),
(44.3168083178677, -101.988214282106),
(44.3330683676853, -101.615485650016),
(44.3482852515929, -101.242583973607),
(44.3755863744696, -100.496306998805),
(44.398705931917, -99.7494746651574),
(44.4429307464089, -97.506564336727),
(44.4259349024772, -93.3920055639207),
(44.4180967112326, -93.0182077329631),
(44.3882981574815, -91.8974139196775),
(44.3632011978069, -91.1508327122395),
(44.3490852456336, -90.7777608708335),
(44.098527079841, -86.3166880040675),
(43.2928153205438, -78.5339988890855),
(42.8154612887183, -75.3011980469525),
(42.7575428878755, -74.9448431434952),
(42.6986580449918, -74.5890892155526),
(42.1220808959833, -120.589809909662),
(42.2560897974267, -119.889227506479),
(43.4761099724297, -112.021552404347),
(43.8371591859252, -108.731396012176),
(43.8722117517411, -108.36377205749),
(43.9712452268916, -107.258707153665),
(44.0321474781255, -106.520275335916),
(44.0889391090365, -105.780565760711),
(44.1416084967116, -105.039664962888),
(44.2128598841525, -103.926271615714),
(44.357161473409, -100.947360844662),
(44.3705076337456, -100.574190985401),
(44.382808571666, -100.200879903491),
(44.4215479327186, -98.7064526376576),
(44.4396012647849, -97.5847124058853),
(44.3764529276577, -91.6022664436764),
(44.3636007880959, -91.2290283995996),
(44.2444245337163, -88.6211216309397),
(44.2232370236941, -88.2493791689858),
(44.1017606770368, -86.3944519774368),
(44.0459423745468, -85.6544529980614),
(44.0164899388741, -85.2849196406239),
(43.986010634435, -84.9157114029752),
(43.9219776687821, -84.1783130328552),
(43.853856446331, -83.4423427696698),
(43.0985879047882, -77.1642542992194),
(43.0457385179943, -76.8049256804496),
(42.8245691388889, -75.3732556311085),
(41.8248375619482, -122.057515061003),
(41.8962504077518, -121.710492993439),
(42.1725789061709, -120.315434082315),
(43.463961336941, -112.100301516627),
(43.8269776175957, -108.811101405709),
(43.8622510041059, -108.443572803665),
(43.9297385986813, -107.707401826895),
(43.9619494083354, -107.338780458048),
(43.9931360375136, -106.969815945306),
(44.2681748841286, -102.891647471803),
(44.2869618013526, -102.519412338467),
(44.3370733787922, -101.401549338389),
(44.3516912592106, -101.028580209076),
(44.3652648235602, -100.655455964553),
(44.3777933565946, -100.282188018615),
(44.4174447731923, -98.7879083812175),
(44.4167296692139, -93.1781125972056),
(44.3882755294481, -92.0572615510253),
(44.3504055033752, -90.9375069254331),
(44.3356927224661, -90.564552462504),
(44.3031375656133, -89.8191574900896),
(44.2852968985596, -89.4467396510059),
(44.246494057758, -88.7025196842549),
(44.2035360488158, -87.9591954487973),
(44.1805016165681, -87.5878971204466),
(44.0205974339464, -85.3658951402741),
(43.9903432528799, -84.9966279266248),
(43.9267596134155, -84.2591045217337),
(43.3083006408212, -78.686481062792),
(42.946779798768, -76.1667394273325),
(42.7771651686908, -75.095240158616),
(42.7186885370149, -74.7392568958218),
(42.6592470576653, -74.383879401324),
(42.4751602749091, -73.3214647263312),
(42.1555579290335, -120.390975950411),
(43.2139370502477, -113.989571373771),
(43.6240604574112, -110.721930876328),
(43.6646206940376, -110.356537470773),
(43.8167482460166, -108.890782967275),
(43.852242352767, -108.523350194927),
(43.886717727057, -108.155540438552),
(43.9201726371527, -107.787364153498),
(43.9526053969786, -107.41883185997),
(44.0143979532265, -106.680741642524),
(44.0720828417473, -105.941355180694),
(44.099381196387, -105.571202799159),
(44.1256482741836, -105.200758796745),
(44.150882723901, -104.830034099296),
(44.1750832441396, -104.459039683388),
(44.2985073585861, -102.228029704201),
(44.3313265675212, -101.482706918823),
(44.359972510268, -100.73670831501),
(44.440422636112, -96.9997813302001),
(44.4427023754875, -96.6257275281649),
(44.4439328988918, -96.2516543369588),
(44.4383623613558, -94.7553995049504),
(44.4078004941389, -92.8860350662277),
(44.3882415381619, -92.1388827781881),
(44.3768922931245, -91.765479873998),
(44.3210448215919, -90.2732904396887),
(44.3044740065105, -89.9006556321255),
(44.2485137812338, -88.7839226406117),
(44.1832029132449, -87.6691827037861),
(44.0816296900831, -86.1864819928836),
(44.0536570732236, -85.8165263815562),
(43.9946265217574, -85.0775546866113),
(43.963571597606, -84.7085601100968),
(43.8983903357617, -83.9716068257843),
(43.7929649582643, -82.8689246943651),
(43.0107851387077, -76.6039892771038),
(42.901057336101, -75.8876937122494),
(42.8447323901708, -75.5304087358467),
(42.7874368268091, -75.1737105620512),
(42.7291732427316, -74.8176077717809),
(42.6097525438197, -74.1072221871456),
(42.4864916344497, -73.3993187041872),
(42.2050300776319, -120.119511959756),
(43.2499368070746, -113.709968132333),
(43.5277172587178, -111.533625867082),
(43.6123115248371, -110.804392827426),
(43.8418657257962, -108.606445275366),
(43.876571406404, -108.238732992776),
(43.9102570505131, -107.870651838266),
(43.9429209618958, -107.502212316396),
(43.974561490419, -107.133424995276),
(44.0051770326046, -106.764300504879),
(44.034766032178, -106.394849535314),
(44.0633269806006, -106.025082835081),
(44.09085841759, -105.655011209296),
(44.1428271604276, -104.913996673796),
(44.1672617914521, -104.543075641087),
(44.2920968984743, -102.312453441322),
(44.3092638623968, -101.939937980986),
(44.3545078819532, -100.821339802428),
(44.3675009550355, -100.448161039607),
(44.4291520194995, -97.8327072387163),
(44.4373350393389, -97.0847508398246),
(44.4073361549598, -92.9710731529218),
(44.3983184788059, -92.5974335283612),
(44.3882538544318, -92.2238991127904),
(44.3771428141205, -91.8504813982857),
(44.3649859448846, -91.4771918553297),
(44.270122033436, -89.2407852998181),
(44.0289304287738, -85.5312346675406),
(43.9991359984598, -85.1618481357724),
(43.9683153329863, -84.7927902259215),
(43.9364699981121, -84.4240716162089),
(43.9036016066902, -84.0557029243713),
(43.7988749164384, -82.9528015903532),
(42.965991047172, -76.3243961445733),
(42.9108540414631, -75.9664197743141),
(42.6805946711745, -74.5403624085233),
(42.6206150126436, -74.1853528604118),
(41.8413395045139, -121.941373474384),
(43.4714354615298, -111.979642184456),
(43.7585136169505, -109.423588342494),
(43.7954834100233, -109.056747679365),
(43.8314371447568, -108.689515025646),
(43.9002892979273, -107.953915237765),
(43.9331842582905, -107.585569015675),
(44.0257248910714, -106.478471851477),
(44.0545184637845, -106.108788880732),
(44.0822828922788, -105.738798556347),
(44.1347186760846, -104.997939286146),
(44.1830214556007, -104.255981442799),
(44.2671888731771, -102.769123558568),
(44.3030359973175, -102.024402052366),
(44.3193969924688, -101.651757528063),
(44.3622195705036, -100.53282491026),
(44.4369497200968, -96.7956981387045),
(44.4386570316192, -96.4216590915952),
(44.439315170429, -96.0476069800573),
(44.4212333193429, -93.8036688602947),
(44.377339111267, -91.9354834829415),
(44.3524563168518, -91.1890077389927),
(44.2719824619721, -89.3256148573588),
(44.1888720818601, -87.8385238842707),
(44.0891857067118, -86.3554285736199),
(44.0616834712576, -85.9853617434705),
(44.0331517248808, -85.6155995111954),
(44.003591926302, -85.2461526823237),
(43.9730055825034, -84.8770320058271),
(43.941394248211, -84.5082481723458),
(43.8404265544917, -83.4040237248837),
(43.0294710137226, -76.7619118961666),
(42.7500018955414, -74.9743804788145),
(42.6911982567051, -74.6186399805038),
(41.7511517823369, -122.362498205388),
(41.8233798159086, -122.016151821145),
(43.3678253479247, -112.784357264083),
(43.589039353276, -110.965914791761),
(43.7851067688035, -109.136355349242),
(43.8212809120626, -108.769219991632),
(43.955785809258, -107.296944369724),
(43.9868556502144, -106.927994441803),
(44.0168997140407, -106.558713335302),
(44.0739044408442, -105.819200526044),
