[(41.5463004986268, -123.547051830273),
(41.6961692408648, -122.858117972805),
(43.0967433594028, -115.100578948983),
(43.1493373760464, -114.74091241756),
(43.3975096281167, -112.934592356694),
(43.7427320538565, -110.019085924101),
(41.5556996605224, -123.492990700786),
(41.6309483557675, -123.148787583886),
(41.7052796020832, -122.80385058349),
(42.9947450764009, -115.762179102497),
(43.1550069005607, -114.684626837738),
(43.7068982679239, -110.328054381022),
(41.4883615602163, -123.785602224473),
(41.5643891874657, -123.44204180926),
(41.7136968874524, -122.752709118927),
(43.5429220081249, -111.734419683375),
(43.7103102548675, -110.274331579358),
(43.7496362368954, -109.908218426027),
(44.0276439725147, -106.965193593436),
(41.6480353952351, -123.046683757141),
(43.1653345510025, -114.578576167262),
(43.752877718128, -109.854441637903),
(41.7304707140511, -122.650389437984),
(43.1184609908396, -114.885480857145),
(43.1704662871074, -114.525538930846),
(43.7170687484787, -110.166869970726),
(41.6650416485714, -122.944530340706),
(43.1755766234302, -114.472493801996),
(43.7204152478885, -110.113131230887),
(41.6634000996747, -122.940480730197),
(41.7371747024385, -122.595165511316),
(41.5094022584782, -123.634226317376),
(41.7335225235491, -122.600547139891),
(43.7152706847081, -110.115463062333),
(41.5015557708839, -123.658267791009),
(41.6520152297224, -122.970007991271),
(41.4923190887549, -123.688546079943),
(41.6429397162633, -123.000440949055),
(41.7168737854349, -122.655289184488),
(42.4050460529096, -119.165139922663),
(43.1051800868101, -114.891996431461),
(43.1572022615201, -114.532128823897),
(43.7040252826307, -110.174351799231),
(41.4796059972846, -123.734417247224),
(41.6304709289373, -123.046533953994),
(43.1477947778241, -114.580585358113),
(41.4654861952056, -123.786509700351),
(41.5415146622869, -123.443062040024),
(41.6166285650464, -123.098875324077),
(42.0479383061342, -121.018615774889),
(43.0318382522321, -115.354393286864),
(43.7270304922477, -109.913789202705),
(41.5261356098612, -123.501507504475),
(41.8932824387355, -121.773994850227),
(42.7966010081407, -116.846100304947),
(43.0201684633556, -115.415693426166),
(43.1260927160575, -114.697087752231),
(43.6784012850732, -110.342445855388),
(43.7179139543682, -109.976542408876),
(41.5100403321575, -123.563050469714),
(41.6599902367083, -122.87450623791),
(41.4911496316227, -123.637051674686),
(43.697443909564, -110.121958435617),
(43.7363467657822, -109.755828130645),
(41.4729100929683, -123.707893163098),
(41.9843169926354, -121.287668983873),
(42.4500126334663, -118.833380700138),
(42.8120577127853, -116.704568686464),
(42.9250158242599, -115.990134630466),
(43.6867890484802, -110.197959369721),
(41.6050523990813, -123.094285050131),
(43.7150604409424, -109.911335020299),
(41.5111325146607, -123.512475643017),
(41.5864302880983, -123.168511580564),
(41.6608112713874, -122.823814090948),
(42.0188598263293, -121.089565172803),
(43.7041715208507, -109.990715833887),
(42.7080767402366, -117.294834648997),
(42.9365387863586, -115.867680471637),
(43.0449307827981, -115.150636154599),
(43.0976581973338, -114.791278017049),
(43.6928781436916, -110.073397912373),
(41.4719824086064, -123.666708604972),
(41.6224833777188, -122.978756494674),
(41.9826119822849, -121.246228861037),
(43.6005113251926, -110.886826410179),
(43.68153326218, -110.15605261856),
(41.4530326985779, -123.740641913162),
(42.8510501014802, -116.383073018581),
(43.5035569224452, -111.694695121225),
(43.6704980438274, -110.235355210437),
(43.7097134630044, -109.86943319425),
(41.4326486553445, -123.820769665176),
(41.5087665641404, -123.477519168655),
(41.5839705127858, -123.133529483017),
(41.8755866531752, -121.750313481195),
(42.8352902180957, -116.466751439683),
(43.6586890995944, -110.321279468689),
(41.4885458034073, -123.557786406855),
(41.5639633959514, -123.213981156178),
(41.6384647475165, -122.869441857414),
(41.9971233747653, -121.135973964173),
(43.0398082050792, -115.118591561346),
(43.4779953972235, -111.865569304207),
(43.6865144811837, -110.041476539764),
(43.7251935557319, -109.67535970543),
(41.4682752818618, -123.638007467066),
(41.5439063396372, -123.294386987664),
(41.6186218904087, -122.950030954724),
(41.9783624063534, -121.217455923229),
(42.1830308352884, -120.169529679503),
(42.8036108773793, -116.63399355448),
(43.6748313653051, -110.127454301478),
(41.4479550428824, -123.7181822749),
(41.5987289589151, -123.030574475457),
(41.6727407497405, -122.685671678367),
(43.6630925415401, -110.213402621486),
(43.7022466548603, -109.847507826331),
(41.4282806691581, -123.795193648545),
(41.5043298251076, -123.451936971073),
(42.0109125635944, -121.028842802472),
(42.7722436268947, -116.797842515142),
(43.0485960783094, -115.008856228191),
(41.5601547016471, -123.185266685563),
(41.8523228605382, -121.802731432493),
(41.9928491734576, -121.107201780531),
(43.557932025346, -111.108626532844),
(41.464561749791, -123.609309355115),
(41.614754001589, -122.921308575562),
(43.6681233578764, -110.098861591672),
(41.4449524223381, -123.686369304495),
(42.782954761578, -116.685519855),
(43.0577696227717, -114.895826313608),
(43.9717710808404, -106.874571484269),
(41.4259918942881, -123.760268937352),
(42.0078696158275, -120.993732573244),
(42.3412534380274, -119.242037948516),
(42.8251703649868, -116.405916995032),
(43.6849972960095, -109.894976933282),
(41.481764635734, -123.497262783604),
(41.6313580720541, -122.808857230226),
(43.673409587102, -109.980977772482),
(43.6621229446593, -110.063624277517),
(43.7008618796005, -109.697650452117),
(41.4433259550044, -123.648320669959),
(41.5189829215733, -123.304833113857),
(41.5937247444348, -122.960610275758),
(41.953602175618, -121.228704947981),
(43.6901016437431, -109.777048685259),
(41.6492016897401, -122.690077606069),
(41.9360539803968, -121.303784431885),
(42.7643704577224, -116.724056925286),
(41.4814565987774, -123.452953114766),
(41.556592835127, -123.109070963368),
(41.6308122783288, -122.764457432446),
(41.9880534160695, -121.030659215432),
(42.8629210718046, -116.087444199516),
(41.4633188729258, -123.523832471668),
(41.9712498787237, -121.102658441161),
(42.306101543114, -119.352389979488),
(43.6578915346384, -110.011767549651),
(41.4451423370593, -123.594675269075),
(41.5206557592731, -123.251121538187),
(41.9544065587508, -121.17462302583),
(43.4381647982364, -111.91064284706),
(43.6473008444294, -110.087741690296),
(41.428311565644, -123.659244620279),
(41.5039967633109, -123.315842059153),
(43.5973790185387, -110.522412333458),
(41.4114485769862, -123.723783083744),
(41.4873054321646, -123.380531904876),
(41.5622479874005, -123.036544299449),
(41.9231416970994, -121.305797003112),
(42.7515307021578, -116.726946282588),
(41.4712687698396, -123.442068556837),
(43.3604725465705, -112.476628212831),
(41.455891256472, -123.50045591782),
(41.963379326927, -121.079377046204),
(41.4411771400801, -123.555697717786),
(42.8841696040063, -115.838806580438),
(43.6392609712155, -110.048696841816),
(41.4271304372346, -123.607797512491),
(41.5026777814564, -123.264345752524),
(43.5909369733002, -110.470067422754),
(41.4144470225791, -123.653640792178),
(41.490116276782, -123.310299911854),
(41.6387074944128, -122.62142041123),
(42.8633755314458, -115.941458333523),
(41.4782233028689, -123.353113999039),
(41.5530917473578, -123.009141800981),
(41.6270428325577, -122.664440694576),
(41.8433621682831, -121.626032241441),
(41.3931957347821, -123.726581311559),
(41.6180398948967, -122.694902170602),
(41.9049377362612, -121.309245760341),
(43.0088862671449, -114.943404326016),
(43.2598154551116, -113.141473529956),
(41.4605735359956, -123.410600106617),
(41.6096993653977, -122.722220251258),
(42.9489921092918, -115.330840529653),
(43.3471319643759, -112.446216699746),
(41.6040331420793, -122.736991438197),
(41.524861029891, -123.093100028425),
(41.5990354305843, -122.748625385219),
(43.6352811075581, -109.925570961654),
(41.4433356834358, -123.45464522042),
(43.6307664575968, -109.945026326567),
(41.4362111193783, -123.47556351181),
(41.9432249874709, -121.054993722746),
(43.6258946868312, -109.967803020529),
(44.1821575037875, -102.957634190327),
(41.4297713946994, -123.493357429839),
(41.9371198195578, -121.073133830069),
(42.9769117713371, -115.060166424273),
(43.6213738887091, -109.987252928118),
(41.4226406126861, -123.514267773199),
(41.7899362793653, -121.789371672914),
(41.9303822619596, -121.094435912037),
(43.0237055481565, -114.723308664019),
(43.4084485065464, -111.832357107655),
(43.6164949137449, -110.010023486897),
(41.3385444460464, -123.881020052931),
(41.4148172625427, -123.538292980093),
(41.4901776126001, -123.194827244728),
(41.9230107635451, -121.118898477736),
(43.4028523820836, -111.858224264306),
(43.6112560518208, -110.036113629611),
(41.4062996080963, -123.565431304566),
(41.4817320794564, -123.222036047124),
(41.9150035426698, -121.146519863916),
(43.5659051480536, -110.430773786956),
(43.6056553431858, -110.065522183257),
(41.3977762806546, -123.592563064371),
(41.4732808499232, -123.249238316985),
(41.5478704833202, -122.905180569582),
(42.8430540884013, -115.881167125467),
(41.3885560356698, -123.622805365662),
(41.4641409808528, -123.279557858696),
(41.379328738819, -123.653039749561),
(41.5297449775862, -122.965965232548),
(41.8195456756619, -121.583142539113),
(43.3779903577407, -111.981455844185),
(41.4465244127591, -123.337050904157),
(41.5213476493125, -122.993216755742),
(41.7403030261241, -121.95737430047),
(43.3719597549679, -112.01059963977),
(41.3629330737858, -123.704139592366),
(41.4387340948623, -123.361103916278),
(41.7327699263946, -121.981678865181),
(41.8039719672004, -121.635036105761),
(41.874245357777, -121.287692748666),
(41.4295681136533, -123.391394037736),
(41.5045358608604, -123.047700273349),
(41.6517187580691, -122.358133019397),
(41.7952117389567, -121.665705026913),
(43.6104377591525, -109.883128159199),
(41.4210814372052, -123.418555787069),
(41.4961214046943, -123.074932263477),
(41.5702450999461, -122.730579434683),
(41.7870888232586, -121.693213108353),
(42.91007099778, -115.343561497334),
(43.3981766827949, -111.734886292849),
(41.3351731976899, -123.794753999523),
(41.4112149430274, -123.451950614927),
(41.4863437343858, -123.108410695053),
(41.5605565746984, -122.764140871027),
(43.3914016676443, -111.770665570049),
(44.1728012730944, -102.569557529457),
(41.4013398476725, -123.485336084068),
(41.4765574288292, -123.141879819637),
