[(44.3007203324261, -103.058289903541),
(44.3199744393805, -102.685921601659),
(44.3381873444988, -102.313347549223),
(44.3833676316785, -90.7240732012193),
(43.9818330552241, -84.4129210847617),
(43.2752778963468, -78.1337194029603),
(43.0144092944247, -76.3342033217141),
(42.6691565344296, -74.1936146183058),
(41.7697250939729, -122.512555310255),
(42.258606260049, -120.07381525542),
(42.3898387663398, -119.370886697587),
(42.6408920871776, -117.957233766543),
(42.8191102066478, -116.890426815841),
(42.8765834748091, -116.53361793022),
(42.9330859868158, -116.176219979312),
(43.3012097909102, -113.658680880237),
(43.4898292185461, -112.208511078908),
(43.534490848286, -111.844747128186),
(43.6624572497338, -110.750679054106),
(43.9592116975802, -107.814569301123),
(44.0232085078179, -107.07676111474),
(44.0831015233807, -106.337609131844),
(44.1115052567606, -105.967556052239),
(44.2380394142545, -104.112954751762),
(44.4616136163336, -98.5174920516055),
(44.3929518212532, -91.0364124846985),
(44.0961399641299, -85.8305584799648),
(43.1630393767544, -77.3539998719328),
(43.0030922257896, -76.2762300466199),
(42.8915739250772, -75.5605483406295),
(42.6569010640678, -74.1362945476215),
(41.8511777334243, -122.111802109458),
(42.1318333812434, -120.719203400477),
(42.5867534821767, -118.256108553601),
(42.8830185214649, -116.477711220095),
(43.5389179852472, -111.787931985642),
(43.6249204277428, -111.058889089094),
(43.928526405718, -108.125606683587),
(44.0558783910459, -106.649849151689),
(44.0851510353477, -106.280074153754),
(44.1406072561182, -105.539596713501),
(44.1667879848115, -105.168916009811),
(44.2391245976728, -104.05523749962),
(44.3210485386329, -102.566928293529),
(44.3557660864851, -101.821516059882),
(44.3715604262741, -101.448535051941),
(44.4443754211384, -99.2075185858099),
(44.3737708257349, -90.6057310060266),
(42.9922491257268, -76.2215332084072),
(41.6395019699146, -123.097741881706),
(42.3396570461705, -119.615590484856),
(42.4045109371244, -119.263619711562),
(42.5313661965612, -118.557728630824),
(43.3111536733755, -113.548969266237),
(43.4068502309287, -112.824625496819),
(43.6286289580474, -111.005268550763),
(43.6699738327471, -110.640018309497),
(43.7879498335373, -109.541688989299),
(43.9964678631827, -107.334347198292),
(44.0577937287579, -106.59570730441),
(44.1930950851707, -104.743663317706),
(44.2170561305043, -104.372408323749),
(44.2399810858225, -104.000896941879),
(44.3025277608457, -102.884935699928),
(44.3212969637307, -102.512510213187),
(44.4432507410234, -99.1530236777392),
(44.1109859299309, -86.0903658569969),
(43.1422269050525, -77.2440357778115),
(43.089592267881, -76.8844179589694),
(42.981383360448, -76.1668535785685),
(41.7952311767668, -122.355702046451),
(41.8674441574756, -122.009130613622),
(42.1469942773276, -120.615805776914),
(42.2145417401113, -120.265751137325),
(42.2811473987989, -119.915022026529),
(42.3468084016401, -119.56362607495),
(42.4752851451469, -118.858864680459),
(43.998662168025, -107.280273119437),
(44.0296878463281, -106.911083318899),
(44.0886580505782, -106.171721186511),
(44.1435100891979, -105.431120916499),
(44.1942326900919, -104.689369567761),
(44.2180421456889, -104.318089673826),
(44.2408153756216, -103.946555030896),
(44.3029061372763, -102.830533892458),
(44.3215231491077, -102.458091752052),
(44.4634553577519, -97.9765365508607),
(44.4772358785662, -96.4797409254789),
(44.348545313264, -90.1246665042291),
(44.1045336059248, -86.0368718858779),
(43.2344043987158, -77.9097506406311),
(43.1317863730445, -77.1890786913404),
(43.07900202499, -76.8295577761201),
(42.9704949413969, -76.1121911851709),
(42.9147772165624, -75.7543632833265),
(42.7858902220799, -117.033307234184),
(43.5939252913505, -111.2629199689),
(44.0317096564276, -106.856969812714),
(44.2190059746257, -104.263769464375),
(44.3032622821779, -102.776131495974),
(44.3217270945103, -102.403672945807),
(44.3555306474681, -101.658175771991),
(44.3437210246967, -90.0706488259146),
(43.0149696647566, -76.4191073146088),
(41.8836291218279, -121.906411516973),
(42.4889630719876, -118.75457026728),
(42.7920089587276, -116.980760068676),
(42.8497268669587, -116.624165734518),
(43.834013589281, -109.013131169381),
(44.146324360781, -105.322635996152),
(44.2842427362985, -103.093996516837),
(44.4544149413348, -98.2416360730216),
(44.3703253959465, -90.762514018409),
(44.3388748803973, -90.0166388509834),
(44.3215851392696, -89.6439721234277),
(44.3032536013639, -89.2715010658745),
(43.1638766066296, -77.4456384188914),
(43.0046818718074, -76.367637674805),
(42.5991526787725, -73.8725453943436),
(41.8819545951217, -121.902373852864),
(42.0921567156073, -120.85788888506),
(42.3592973371454, -119.455660170645),
(42.4237189514936, -119.103442281373),
(42.4871895189123, -118.750575680237),
(42.7901804538181, -116.976794174664),
(43.969124594481, -107.537276201541),
(44.0899245160941, -106.059635527186),
(44.282007568641, -103.090360332405),
(44.319653179163, -102.345640282479),
(44.4687663844292, -96.7416386894892),
(44.3363043975266, -90.0134638764687),
(44.3190058845871, -89.64081210535),
(44.116566918512, -86.2970999504276),
(43.160566796166, -77.4397378911323),
(43.1084671513762, -77.0798741708813),
(42.6565328097782, -74.221473763193),
(42.355775719058, -119.461251905997),
(42.4836977712773, -118.756213320236),
(42.8444871188823, -116.625979298124),
(43.792029639398, -109.382592345817),
